t,area,f1_x,f1_y,f1_z,f1_n,f1_mag,f2_x,f2_y,f2_z,f2_n,f2_mag
5.900094e-03, 3.928985e-05, -1.313115e+01, 3.931550e+02, 0.000000e+00, -3.931550e+02, 3.933742e+02, -1.256660e+01, -3.933249e+02, 0.000000e+00, -3.933249e+02, 3.935256e+02
5.945485e-03, 3.929001e-05, -1.314502e+01, 3.933852e+02, 0.000000e+00, -3.933852e+02, 3.936048e+02, -1.257962e+01, -3.935558e+02, 0.000000e+00, -3.935558e+02, 3.937568e+02
5.990876e-03, 3.929017e-05, -1.315897e+01, 3.936157e+02, 0.000000e+00, -3.936157e+02, 3.938356e+02, -1.259271e+01, -3.937870e+02, 0.000000e+00, -3.937870e+02, 3.939883e+02
6.036267e-03, 3.929032e-05, -1.317298e+01, 3.938465e+02, 0.000000e+00, -3.938465e+02, 3.940668e+02, -1.260586e+01, -3.940186e+02, 0.000000e+00, -3.940186e+02, 3.942202e+02
6.081658e-03, 3.929048e-05, -1.318705e+01, 3.940776e+02, 0.000000e+00, -3.940776e+02, 3.942982e+02, -1.261908e+01, -3.942504e+02, 0.000000e+00, -3.942504e+02, 3.944523e+02
6.127049e-03, 3.929063e-05, -1.320118e+01, 3.943090e+02, 0.000000e+00, -3.943090e+02, 3.945300e+02, -1.263237e+01, -3.944825e+02, 0.000000e+00, -3.944825e+02, 3.946847e+02
6.172440e-03, 3.929079e-05, -1.321537e+01, 3.945407e+02, 0.000000e+00, -3.945407e+02, 3.947620e+02, -1.264571e+01, -3.947149e+02, 0.000000e+00, -3.947149e+02, 3.949175e+02
6.217832e-03, 3.929094e-05, -1.322961e+01, 3.947726e+02, 0.000000e+00, -3.947726e+02, 3.949942e+02, -1.265911e+01, -3.949476e+02, 0.000000e+00, -3.949476e+02, 3.951505e+02
6.263223e-03, 3.929110e-05, -1.324390e+01, 3.950048e+02, 0.000000e+00, -3.950048e+02, 3.952268e+02, -1.267256e+01, -3.951806e+02, 0.000000e+00, -3.951806e+02, 3.953837e+02
6.308615e-03, 3.929126e-05, -1.325825e+01, 3.952372e+02, 0.000000e+00, -3.952372e+02, 3.954595e+02, -1.268606e+01, -3.954137e+02, 0.000000e+00, -3.954137e+02, 3.956172e+02
6.354006e-03, 3.929141e-05, -1.327264e+01, 3.954699e+02, 0.000000e+00, -3.954698e+02, 3.956925e+02, -1.269962e+01, -3.956472e+02, 0.000000e+00, -3.956472e+02, 3.958509e+02
6.399398e-03, 3.929157e-05, -1.328707e+01, 3.957027e+02, 0.000000e+00, -3.957027e+02, 3.959257e+02, -1.271321e+01, -3.958808e+02, 0.000000e+00, -3.958808e+02, 3.960849e+02
6.444790e-03, 3.929173e-05, -1.330155e+01, 3.959358e+02, 0.000000e+00, -3.959358e+02, 3.961592e+02, -1.272686e+01, -3.961147e+02, 0.000000e+00, -3.961147e+02, 3.963191e+02
6.490182e-03, 3.929188e-05, -1.331606e+01, 3.961691e+02, 0.000000e+00, -3.961691e+02, 3.963928e+02, -1.274054e+01, -3.963488e+02, 0.000000e+00, -3.963488e+02, 3.965535e+02
6.535574e-03, 3.929204e-05, -1.333061e+01, 3.964025e+02, 0.000000e+00, -3.964025e+02, 3.966266e+02, -1.275427e+01, -3.965830e+02, 0.000000e+00, -3.965830e+02, 3.967881e+02
6.580966e-03, 3.929220e-05, -1.334520e+01, 3.966362e+02, 0.000000e+00, -3.966362e+02, 3.968606e+02, -1.276803e+01, -3.968175e+02, 0.000000e+00, -3.968175e+02, 3.970229e+02
6.626358e-03, 3.929235e-05, -1.335982e+01, 3.968700e+02, 0.000000e+00, -3.968700e+02, 3.970948e+02, -1.278182e+01, -3.970521e+02, 0.000000e+00, -3.970521e+02, 3.972578e+02
6.671750e-03, 3.929251e-05, -1.337446e+01, 3.971040e+02, 0.000000e+00, -3.971040e+02, 3.973291e+02, -1.279565e+01, -3.972870e+02, 0.000000e+00, -3.972870e+02, 3.974930e+02
6.717143e-03, 3.929267e-05, -1.338914e+01, 3.973381e+02, 0.000000e+00, -3.973381e+02, 3.975636e+02, -1.280951e+01, -3.975220e+02, 0.000000e+00, -3.975219e+02, 3.977283e+02
6.762535e-03, 3.929283e-05, -1.340384e+01, 3.975724e+02, 0.000000e+00, -3.975724e+02, 3.977983e+02, -1.282340e+01, -3.977571e+02, 0.000000e+00, -3.977571e+02, 3.979637e+02
6.807927e-03, 3.929298e-05, -1.341856e+01, 3.978068e+02, 0.000000e+00, -3.978068e+02, 3.980330e+02, -1.283731e+01, -3.979924e+02, 0.000000e+00, -3.979924e+02, 3.981994e+02
6.853320e-03, 3.929314e-05, -1.343330e+01, 3.980414e+02, 0.000000e+00, -3.980413e+02, 3.982680e+02, -1.285124e+01, -3.982278e+02, 0.000000e+00, -3.982278e+02, 3.984351e+02
6.898713e-03, 3.929330e-05, -1.344806e+01, 3.982760e+02, 0.000000e+00, -3.982760e+02, 3.985030e+02, -1.286520e+01, -3.984633e+02, 0.000000e+00, -3.984633e+02, 3.986710e+02
6.944105e-03, 3.929346e-05, -1.346284e+01, 3.985108e+02, 0.000000e+00, -3.985108e+02, 3.987382e+02, -1.287918e+01, -3.986990e+02, 0.000000e+00, -3.986990e+02, 3.989070e+02
6.989498e-03, 3.929361e-05, -1.347764e+01, 3.987457e+02, 0.000000e+00, -3.987457e+02, 3.989734e+02, -1.289318e+01, -3.989348e+02, 0.000000e+00, -3.989348e+02, 3.991431e+02
7.034891e-03, 3.929377e-05, -1.349244e+01, 3.989807e+02, 0.000000e+00, -3.989807e+02, 3.992088e+02, -1.290719e+01, -3.991707e+02, 0.000000e+00, -3.991707e+02, 3.993793e+02
7.080284e-03, 3.929393e-05, -1.350726e+01, 3.992158e+02, 0.000000e+00, -3.992158e+02, 3.994442e+02, -1.292122e+01, -3.994067e+02, 0.000000e+00, -3.994067e+02, 3.996156e+02
7.125677e-03, 3.929409e-05, -1.352209e+01, 3.994510e+02, 0.000000e+00, -3.994510e+02, 3.996798e+02, -1.293526e+01, -3.996428e+02, 0.000000e+00, -3.996428e+02, 3.998520e+02
7.171071e-03, 3.929425e-05, -1.353692e+01, 3.996862e+02, 0.000000e+00, -3.996862e+02, 3.999154e+02, -1.294930e+01, -3.998789e+02, 0.000000e+00, -3.998789e+02, 4.000885e+02
7.216464e-03, 3.929441e-05, -1.355176e+01, 3.999215e+02, 0.000000e+00, -3.999215e+02, 4.001511e+02, -1.296336e+01, -4.001152e+02, 0.000000e+00, -4.001152e+02, 4.003251e+02
7.261857e-03, 3.929457e-05, -1.356660e+01, 4.001569e+02, 0.000000e+00, -4.001569e+02, 4.003868e+02, -1.297743e+01, -4.003515e+02, 0.000000e+00, -4.003515e+02, 4.005618e+02
7.307251e-03, 3.929473e-05, -1.358145e+01, 4.003924e+02, 0.000000e+00, -4.003924e+02, 4.006227e+02, -1.299150e+01, -4.005878e+02, 0.000000e+00, -4.005878e+02, 4.007985e+02
7.352644e-03, 3.929488e-05, -1.359629e+01, 4.006279e+02, 0.000000e+00, -4.006279e+02, 4.008585e+02, -1.300557e+01, -4.008243e+02, 0.000000e+00, -4.008243e+02, 4.010352e+02
7.398038e-03, 3.929504e-05, -1.361113e+01, 4.008634e+02, 0.000000e+00, -4.008634e+02, 4.010944e+02, -1.301964e+01, -4.010608e+02, 0.000000e+00, -4.010608e+02, 4.012720e+02
7.443432e-03, 3.929520e-05, -1.362597e+01, 4.010990e+02, 0.000000e+00, -4.010990e+02, 4.013304e+02, -1.303372e+01, -4.012973e+02, 0.000000e+00, -4.012973e+02, 4.015089e+02
7.488825e-03, 3.929536e-05, -1.364081e+01, 4.013346e+02, 0.000000e+00, -4.013346e+02, 4.015663e+02, -1.304779e+01, -4.015338e+02, 0.000000e+00, -4.015338e+02, 4.017458e+02
7.534219e-03, 3.929552e-05, -1.365563e+01, 4.015702e+02, 0.000000e+00, -4.015702e+02, 4.018024e+02, -1.306186e+01, -4.017704e+02, 0.000000e+00, -4.017704e+02, 4.019827e+02
7.579613e-03, 3.929568e-05, -1.367045e+01, 4.018059e+02, 0.000000e+00, -4.018059e+02, 4.020384e+02, -1.307593e+01, -4.020071e+02, 0.000000e+00, -4.020071e+02, 4.022197e+02
7.625007e-03, 3.929584e-05, -1.368526e+01, 4.020416e+02, 0.000000e+00, -4.020416e+02, 4.022744e+02, -1.308999e+01, -4.022437e+02, 0.000000e+00, -4.022437e+02, 4.024566e+02
7.670402e-03, 3.929600e-05, -1.370006e+01, 4.022773e+02, 0.000000e+00, -4.022773e+02, 4.025105e+02, -1.310404e+01, -4.024804e+02, 0.000000e+00, -4.024804e+02, 4.026936e+02
7.715796e-03, 3.929616e-05, -1.371485e+01, 4.025129e+02, 0.000000e+00, -4.025129e+02, 4.027465e+02, -1.311808e+01, -4.027170e+02, 0.000000e+00, -4.027170e+02, 4.029306e+02
7.761190e-03, 3.929632e-05, -1.372962e+01, 4.027486e+02, 0.000000e+00, -4.027486e+02, 4.029826e+02, -1.313211e+01, -4.029537e+02, 0.000000e+00, -4.029537e+02, 4.031676e+02
7.806585e-03, 3.929648e-05, -1.374438e+01, 4.029843e+02, 0.000000e+00, -4.029843e+02, 4.032186e+02, -1.314613e+01, -4.031903e+02, 0.000000e+00, -4.031903e+02, 4.034046e+02
7.851979e-03, 3.929664e-05, -1.375912e+01, 4.032200e+02, 0.000000e+00, -4.032200e+02, 4.034547e+02, -1.316014e+01, -4.034270e+02, 0.000000e+00, -4.034270e+02, 4.036416e+02
7.897374e-03, 3.929680e-05, -1.377384e+01, 4.034556e+02, 0.000000e+00, -4.034556e+02, 4.036907e+02, -1.317413e+01, -4.036636e+02, 0.000000e+00, -4.036636e+02, 4.038786e+02
7.942768e-03, 3.929697e-05, -1.378855e+01, 4.036913e+02, 0.000000e+00, -4.036913e+02, 4.039267e+02, -1.318811e+01, -4.039003e+02, 0.000000e+00, -4.039003e+02, 4.041155e+02
7.988163e-03, 3.929713e-05, -1.380323e+01, 4.039269e+02, 0.000000e+00, -4.039269e+02, 4.041627e+02, -1.320207e+01, -4.041369e+02, 0.000000e+00, -4.041369e+02, 4.043525e+02
8.033558e-03, 3.929729e-05, -1.381789e+01, 4.041625e+02, 0.000000e+00, -4.041625e+02, 4.043986e+02, -1.321601e+01, -4.043735e+02, 0.000000e+00, -4.043735e+02, 4.045894e+02
8.078953e-03, 3.929745e-05, -1.383253e+01, 4.043980e+02, 0.000000e+00, -4.043980e+02, 4.046345e+02, -1.322993e+01, -4.046100e+02, 0.000000e+00, -4.046100e+02, 4.048262e+02
8.124348e-03, 3.929761e-05, -1.384714e+01, 4.046335e+02, 0.000000e+00, -4.046335e+02, 4.048704e+02, -1.324383e+01, -4.048465e+02, 0.000000e+00, -4.048465e+02, 4.050631e+02
8.169743e-03, 3.929777e-05, -1.386173e+01, 4.048690e+02, 0.000000e+00, -4.048690e+02, 4.051062e+02, -1.325771e+01, -4.050830e+02, 0.000000e+00, -4.050830e+02, 4.052999e+02
8.215139e-03, 3.929793e-05, -1.387630e+01, 4.051044e+02, 0.000000e+00, -4.051044e+02, 4.053420e+02, -1.327157e+01, -4.053194e+02, 0.000000e+00, -4.053194e+02, 4.055366e+02
8.260534e-03, 3.929809e-05, -1.389083e+01, 4.053398e+02, 0.000000e+00, -4.053398e+02, 4.055777e+02, -1.328540e+01, -4.055558e+02, 0.000000e+00, -4.055558e+02, 4.057733e+02
8.305929e-03, 3.929826e-05, -1.390534e+01, 4.055751e+02, 0.000000e+00, -4.055751e+02, 4.058134e+02, -1.329921e+01, -4.057921e+02, 0.000000e+00, -4.057921e+02, 4.060100e+02
8.351325e-03, 3.929842e-05, -1.391982e+01, 4.058103e+02, 0.000000e+00, -4.058103e+02, 4.060490e+02, -1.331299e+01, -4.060284e+02, 0.000000e+00, -4.060284e+02, 4.062466e+02
8.396720e-03, 3.929858e-05, -1.393426e+01, 4.060455e+02, 0.000000e+00, -4.060455e+02, 4.062845e+02, -1.332674e+01, -4.062646e+02, 0.000000e+00, -4.062646e+02, 4.064831e+02
8.442116e-03, 3.929874e-05, -1.394868e+01, 4.062806e+02, 0.000000e+00, -4.062806e+02, 4.065200e+02, -1.334046e+01, -4.065008e+02, 0.000000e+00, -4.065008e+02, 4.067196e+02
8.487512e-03, 3.929890e-05, -1.396306e+01, 4.065157e+02, 0.000000e+00, -4.065157e+02, 4.067554e+02, -1.335416e+01, -4.067368e+02, 0.000000e+00, -4.067368e+02, 4.069560e+02
8.532908e-03, 3.929907e-05, -1.397741e+01, 4.067507e+02, 0.000000e+00, -4.067507e+02, 4.069908e+02, -1.336782e+01, -4.069728e+02, 0.000000e+00, -4.069728e+02, 4.071923e+02
8.578304e-03, 3.929923e-05, -1.399173e+01, 4.069856e+02, 0.000000e+00, -4.069856e+02, 4.072260e+02, -1.338146e+01, -4.072088e+02, 0.000000e+00, -4.072088e+02, 4.074286e+02
8.623700e-03, 3.929939e-05, -1.400601e+01, 4.072204e+02, 0.000000e+00, -4.072204e+02, 4.074612e+02, -1.339506e+01, -4.074446e+02, 0.000000e+00, -4.074446e+02, 4.076648e+02
8.669096e-03, 3.929956e-05, -1.402025e+01, 4.074552e+02, 0.000000e+00, -4.074552e+02, 4.076963e+02, -1.340863e+01, -4.076804e+02, 0.000000e+00, -4.076804e+02, 4.079009e+02
8.714492e-03, 3.929972e-05, -1.403446e+01, 4.076898e+02, 0.000000e+00, -4.076898e+02, 4.079313e+02, -1.342216e+01, -4.079161e+02, 0.000000e+00, -4.079161e+02, 4.081369e+02
8.759889e-03, 3.929988e-05, -1.404863e+01, 4.079244e+02, 0.000000e+00, -4.079244e+02, 4.081662e+02, -1.343566e+01, -4.081517e+02, 0.000000e+00, -4.081517e+02, 4.083728e+02
8.805285e-03, 3.930004e-05, -1.406276e+01, 4.081589e+02, 0.000000e+00, -4.081589e+02, 4.084011e+02, -1.344913e+01, -4.083872e+02, 0.000000e+00, -4.083872e+02, 4.086086e+02
8.850682e-03, 3.930021e-05, -1.407685e+01, 4.083933e+02, 0.000000e+00, -4.083933e+02, 4.086358e+02, -1.346256e+01, -4.086227e+02, 0.000000e+00, -4.086227e+02, 4.088444e+02
8.896078e-03, 3.930037e-05, -1.409091e+01, 4.086276e+02, 0.000000e+00, -4.086276e+02, 4.088704e+02, -1.347595e+01, -4.088580e+02, 0.000000e+00, -4.088580e+02, 4.090800e+02
8.941475e-03, 3.930053e-05, -1.410492e+01, 4.088617e+02, 0.000000e+00, -4.088617e+02, 4.091050e+02, -1.348930e+01, -4.090932e+02, 0.000000e+00, -4.090932e+02, 4.093156e+02
8.986872e-03, 3.930070e-05, -1.411889e+01, 4.090958e+02, 0.000000e+00, -4.090958e+02, 4.093394e+02, -1.350262e+01, -4.093284e+02, 0.000000e+00, -4.093284e+02, 4.095510e+02
9.032269e-03, 3.930086e-05, -1.413282e+01, 4.093298e+02, 0.000000e+00, -4.093298e+02, 4.095737e+02, -1.351590e+01, -4.095634e+02, 0.000000e+00, -4.095634e+02, 4.097863e+02
9.077666e-03, 3.930102e-05, -1.414671e+01, 4.095637e+02, 0.000000e+00, -4.095637e+02, 4.098080e+02, -1.352913e+01, -4.097983e+02, 0.000000e+00, -4.097983e+02, 4.100216e+02
9.123063e-03, 3.930119e-05, -1.416055e+01, 4.097975e+02, 0.000000e+00, -4.097975e+02, 4.100421e+02, -1.354233e+01, -4.100331e+02, 0.000000e+00, -4.100331e+02, 4.102567e+02
9.168460e-03, 3.930135e-05, -1.417435e+01, 4.100312e+02, 0.000000e+00, -4.100312e+02, 4.102761e+02, -1.355548e+01, -4.102678e+02, 0.000000e+00, -4.102678e+02, 4.104917e+02
9.213857e-03, 3.930152e-05, -1.418811e+01, 4.102647e+02, 0.000000e+00, -4.102647e+02, 4.105100e+02, -1.356860e+01, -4.105024e+02, 0.000000e+00, -4.105024e+02, 4.107266e+02
9.259254e-03, 3.930168e-05, -1.420182e+01, 4.104982e+02, 0.000000e+00, -4.104982e+02, 4.107437e+02, -1.358167e+01, -4.107369e+02, 0.000000e+00, -4.107369e+02, 4.109614e+02
9.304652e-03, 3.930185e-05, -1.421548e+01, 4.107315e+02, 0.000000e+00, -4.107315e+02, 4.109774e+02, -1.359470e+01, -4.109713e+02, 0.000000e+00, -4.109713e+02, 4.111961e+02
9.350049e-03, 3.930201e-05, -1.422910e+01, 4.109647e+02, 0.000000e+00, -4.109647e+02, 4.112109e+02, -1.360768e+01, -4.112055e+02, 0.000000e+00, -4.112055e+02, 4.114306e+02
9.395447e-03, 3.930217e-05, -1.424268e+01, 4.111978e+02, 0.000000e+00, -4.111978e+02, 4.114444e+02, -1.362062e+01, -4.114396e+02, 0.000000e+00, -4.114396e+02, 4.116650e+02
9.440845e-03, 3.930234e-05, -1.425620e+01, 4.114307e+02, 0.000000e+00, -4.114307e+02, 4.116777e+02, -1.363352e+01, -4.116737e+02, 0.000000e+00, -4.116737e+02, 4.118993e+02
9.486242e-03, 3.930250e-05, -1.426968e+01, 4.116636e+02, 0.000000e+00, -4.116636e+02, 4.119108e+02, -1.364637e+01, -4.119075e+02, 0.000000e+00, -4.119075e+02, 4.121335e+02
9.531640e-03, 3.930267e-05, -1.428312e+01, 4.118963e+02, 0.000000e+00, -4.118963e+02, 4.121439e+02, -1.365918e+01, -4.121413e+02, 0.000000e+00, -4.121413e+02, 4.123676e+02
9.577038e-03, 3.930283e-05, -1.429650e+01, 4.121289e+02, 0.000000e+00, -4.121289e+02, 4.123768e+02, -1.367194e+01, -4.123749e+02, 0.000000e+00, -4.123749e+02, 4.126015e+02
9.622436e-03, 3.930300e-05, -1.430984e+01, 4.123614e+02, 0.000000e+00, -4.123614e+02, 4.126096e+02, -1.368465e+01, -4.126084e+02, 0.000000e+00, -4.126084e+02, 4.128353e+02
9.667835e-03, 3.930316e-05, -1.432313e+01, 4.125937e+02, 0.000000e+00, -4.125937e+02, 4.128422e+02, -1.369732e+01, -4.128418e+02, 0.000000e+00, -4.128418e+02, 4.130689e+02
9.713233e-03, 3.930333e-05, -1.433636e+01, 4.128259e+02, 0.000000e+00, -4.128259e+02, 4.130748e+02, -1.370994e+01, -4.130750e+02, 0.000000e+00, -4.130750e+02, 4.133025e+02
9.758631e-03, 3.930349e-05, -1.434955e+01, 4.130580e+02, 0.000000e+00, -4.130580e+02, 4.133071e+02, -1.372251e+01, -4.133081e+02, 0.000000e+00, -4.133081e+02, 4.135359e+02
9.804030e-03, 3.930366e-05, -1.436269e+01, 4.132899e+02, 0.000000e+00, -4.132899e+02, 4.135394e+02, -1.373503e+01, -4.135411e+02, 0.000000e+00, -4.135411e+02, 4.137691e+02
9.849428e-03, 3.930382e-05, -1.437578e+01, 4.135217e+02, 0.000000e+00, -4.135217e+02, 4.137715e+02, -1.374751e+01, -4.137739e+02, 0.000000e+00, -4.137739e+02, 4.140022e+02
9.894827e-03, 3.930399e-05, -1.438882e+01, 4.137534e+02, 0.000000e+00, -4.137534e+02, 4.140035e+02, -1.375994e+01, -4.140066e+02, 0.000000e+00, -4.140066e+02, 4.142352e+02
9.940226e-03, 3.930416e-05, -1.440181e+01, 4.139849e+02, 0.000000e+00, -4.139849e+02, 4.142354e+02, -1.377232e+01, -4.142392e+02, 0.000000e+00, -4.142392e+02, 4.144681e+02
9.985624e-03, 3.930432e-05, -1.441475e+01, 4.142163e+02, 0.000000e+00, -4.142163e+02, 4.144671e+02, -1.378465e+01, -4.144716e+02, 0.000000e+00, -4.144716e+02, 4.147008e+02
1.003102e-02, 3.930449e-05, -1.442764e+01, 4.144476e+02, 0.000000e+00, -4.144476e+02, 4.146986e+02, -1.379693e+01, -4.147039e+02, 0.000000e+00, -4.147039e+02, 4.149333e+02
1.007642e-02, 3.930465e-05, -1.444047e+01, 4.146787e+02, 0.000000e+00, -4.146787e+02, 4.149301e+02, -1.380916e+01, -4.149360e+02, 0.000000e+00, -4.149360e+02, 4.151658e+02
1.012182e-02, 3.930482e-05, -1.445326e+01, 4.149097e+02, 0.000000e+00, -4.149097e+02, 4.151614e+02, -1.382134e+01, -4.151680e+02, 0.000000e+00, -4.151680e+02, 4.153980e+02
1.016722e-02, 3.930498e-05, -1.446599e+01, 4.151405e+02, 0.000000e+00, -4.151405e+02, 4.153925e+02, -1.383347e+01, -4.153999e+02, 0.000000e+00, -4.153999e+02, 4.156302e+02
1.021262e-02, 3.930515e-05, -1.447867e+01, 4.153712e+02, 0.000000e+00, -4.153712e+02, 4.156235e+02, -1.384555e+01, -4.156316e+02, 0.000000e+00, -4.156316e+02, 4.158622e+02
1.025802e-02, 3.930532e-05, -1.449130e+01, 4.156018e+02, 0.000000e+00, -4.156018e+02, 4.158544e+02, -1.385758e+01, -4.158632e+02, 0.000000e+00, -4.158632e+02, 4.160940e+02
1.030342e-02, 3.930548e-05, -1.450388e+01, 4.158322e+02, 0.000000e+00, -4.158322e+02, 4.160851e+02, -1.386956e+01, -4.160946e+02, 0.000000e+00, -4.160946e+02, 4.163257e+02
1.034882e-02, 3.930565e-05, -1.451640e+01, 4.160625e+02, 0.000000e+00, -4.160625e+02, 4.163157e+02, -1.388149e+01, -4.163259e+02, 0.000000e+00, -4.163259e+02, 4.165573e+02
1.039422e-02, 3.930582e-05, -1.452888e+01, 4.162926e+02, 0.000000e+00, -4.162926e+02, 4.165461e+02, -1.389336e+01, -4.165570e+02, 0.000000e+00, -4.165570e+02, 4.167887e+02
1.043962e-02, 3.930598e-05, -1.454130e+01, 4.165226e+02, 0.000000e+00, -4.165226e+02, 4.167764e+02, -1.390519e+01, -4.167880e+02, 0.000000e+00, -4.167880e+02, 4.170199e+02
1.048502e-02, 3.930615e-05, -1.455366e+01, 4.167525e+02, 0.000000e+00, -4.167525e+02, 4.170065e+02, -1.391696e+01, -4.170189e+02, 0.000000e+00, -4.170189e+02, 4.172510e+02
1.053042e-02, 3.930632e-05, -1.456598e+01, 4.169822e+02, 0.000000e+00, -4.169822e+02, 4.172365e+02, -1.392869e+01, -4.172496e+02, 0.000000e+00, -4.172496e+02, 4.174820e+02
1.057582e-02, 3.930648e-05, -1.457824e+01, 4.172117e+02, 0.000000e+00, -4.172117e+02, 4.174663e+02, -1.394036e+01, -4.174801e+02, 0.000000e+00, -4.174801e+02, 4.177128e+02
1.062122e-02, 3.930665e-05, -1.459046e+01, 4.174411e+02, 0.000000e+00, -4.174411e+02, 4.176960e+02, -1.395198e+01, -4.177105e+02, 0.000000e+00, -4.177105e+02, 4.179434e+02
1.066662e-02, 3.930682e-05, -1.460261e+01, 4.176704e+02, 0.000000e+00, -4.176704e+02, 4.179256e+02, -1.396354e+01, -4.179408e+02, 0.000000e+00, -4.179408e+02, 4.181740e+02
1.071202e-02, 3.930698e-05, -1.461472e+01, 4.178995e+02, 0.000000e+00, -4.178995e+02, 4.181550e+02, -1.397506e+01, -4.181709e+02, 0.000000e+00, -4.181709e+02, 4.184043e+02
1.075742e-02, 3.930715e-05, -1.462677e+01, 4.181285e+02, 0.000000e+00, -4.181285e+02, 4.183842e+02, -1.398652e+01, -4.184008e+02, 0.000000e+00, -4.184008e+02, 4.186345e+02
1.080282e-02, 3.930732e-05, -1.463877e+01, 4.183573e+02, 0.000000e+00, -4.183573e+02, 4.186133e+02, -1.399793e+01, -4.186306e+02, 0.000000e+00, -4.186306e+02, 4.188646e+02
1.084822e-02, 3.930749e-05, -1.465072e+01, 4.185860e+02, 0.000000e+00, -4.185860e+02, 4.188423e+02, -1.400929e+01, -4.188603e+02, 0.000000e+00, -4.188603e+02, 4.190945e+02
1.089362e-02, 3.930765e-05, -1.466262e+01, 4.188145e+02, 0.000000e+00, -4.188145e+02, 4.190711e+02, -1.402060e+01, -4.190898e+02, 0.000000e+00, -4.190898e+02, 4.193242e+02
1.093902e-02, 3.930782e-05, -1.467446e+01, 4.190429e+02, 0.000000e+00, -4.190429e+02, 4.192998e+02, -1.403185e+01, -4.193191e+02, 0.000000e+00, -4.193191e+02, 4.195538e+02
1.098442e-02, 3.930799e-05, -1.468625e+01, 4.192711e+02, 0.000000e+00, -4.192711e+02, 4.195283e+02, -1.404305e+01, -4.195483e+02, 0.000000e+00, -4.195483e+02, 4.197833e+02
1.102982e-02, 3.930816e-05, -1.469799e+01, 4.194992e+02, 0.000000e+00, -4.194992e+02, 4.197566e+02, -1.405420e+01, -4.197774e+02, 0.000000e+00, -4.197774e+02, 4.200126e+02
1.107522e-02, 3.930832e-05, -1.470968e+01, 4.197272e+02, 0.000000e+00, -4.197272e+02, 4.199848e+02, -1.406530e+01, -4.200062e+02, 0.000000e+00, -4.200062e+02, 4.202417e+02
1.112063e-02, 3.930849e-05, -1.472131e+01, 4.199550e+02, 0.000000e+00, -4.199550e+02, 4.202129e+02, -1.407635e+01, -4.202350e+02, 0.000000e+00, -4.202350e+02, 4.204707e+02
1.116603e-02, 3.930866e-05, -1.473289e+01, 4.201826e+02, 0.000000e+00, -4.201826e+02, 4.204408e+02, -1.408734e+01, -4.204636e+02, 0.000000e+00, -4.204636e+02, 4.206995e+02
1.121143e-02, 3.930883e-05, -1.474442e+01, 4.204101e+02, 0.000000e+00, -4.204101e+02, 4.206686e+02, -1.409829e+01, -4.206920e+02, 0.000000e+00, -4.206920e+02, 4.209282e+02
1.125683e-02, 3.930900e-05, -1.475590e+01, 4.206375e+02, 0.000000e+00, -4.206375e+02, 4.208962e+02, -1.410918e+01, -4.209203e+02, 0.000000e+00, -4.209203e+02, 4.211567e+02
1.130223e-02, 3.930916e-05, -1.476733e+01, 4.208647e+02, 0.000000e+00, -4.208647e+02, 4.211237e+02, -1.412001e+01, -4.211485e+02, 0.000000e+00, -4.211485e+02, 4.213851e+02
1.134763e-02, 3.930933e-05, -1.477870e+01, 4.210918e+02, 0.000000e+00, -4.210918e+02, 4.213510e+02, -1.413080e+01, -4.213765e+02, 0.000000e+00, -4.213765e+02, 4.216134e+02
1.139303e-02, 3.930950e-05, -1.479002e+01, 4.213187e+02, 0.000000e+00, -4.213187e+02, 4.215782e+02, -1.414154e+01, -4.216043e+02, 0.000000e+00, -4.216043e+02, 4.218414e+02
1.143844e-02, 3.930967e-05, -1.480129e+01, 4.215455e+02, 0.000000e+00, -4.215455e+02, 4.218053e+02, -1.415222e+01, -4.218320e+02, 0.000000e+00, -4.218320e+02, 4.220694e+02
1.148384e-02, 3.930984e-05, -1.481252e+01, 4.217721e+02, 0.000000e+00, -4.217721e+02, 4.220321e+02, -1.416285e+01, -4.220596e+02, 0.000000e+00, -4.220596e+02, 4.222971e+02
1.152924e-02, 3.931000e-05, -1.482368e+01, 4.219986e+02, 0.000000e+00, -4.219986e+02, 4.222589e+02, -1.417343e+01, -4.222870e+02, 0.000000e+00, -4.222870e+02, 4.225248e+02
1.157464e-02, 3.931017e-05, -1.483480e+01, 4.222250e+02, 0.000000e+00, -4.222250e+02, 4.224855e+02, -1.418396e+01, -4.225142e+02, 0.000000e+00, -4.225142e+02, 4.227522e+02
1.162005e-02, 3.931034e-05, -1.484587e+01, 4.224512e+02, 0.000000e+00, -4.224512e+02, 4.227119e+02, -1.419444e+01, -4.227413e+02, 0.000000e+00, -4.227413e+02, 4.229796e+02
1.166545e-02, 3.931051e-05, -1.485689e+01, 4.226772e+02, 0.000000e+00, -4.226772e+02, 4.229382e+02, -1.420486e+01, -4.229683e+02, 0.000000e+00, -4.229683e+02, 4.232067e+02
1.171085e-02, 3.931068e-05, -1.486786e+01, 4.229031e+02, 0.000000e+00, -4.229031e+02, 4.231644e+02, -1.421524e+01, -4.231951e+02, 0.000000e+00, -4.231951e+02, 4.234338e+02
1.175625e-02, 3.931085e-05, -1.487877e+01, 4.231289e+02, 0.000000e+00, -4.231289e+02, 4.233904e+02, -1.422556e+01, -4.234217e+02, 0.000000e+00, -4.234217e+02, 4.236606e+02
